日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2016/9/21,台北一,芒果 愛文,557.1 ,159.9 ,76.2 ,222.6 ,276 
2016/9/22,台北一,芒果 愛文,574.5 ,136.2 ,75.6 ,211.8 ,314 
2016/9/23,台北一,芒果 愛文,548.9 ,191.9 ,95.0 ,243.9 ,216 
2016/9/24,台北一,芒果 愛文,676.3 ,246.1 ,115.2 ,305.9 ,162 
2016/9/25,台北一,芒果 愛文,400.0 ,163.9 ,85.0 ,195.4 ,330 
2016/9/27,台北一,芒果 愛文,425.0 ,210.1 ,100.4 ,231.2 ,360 
2016/9/28,台北一,芒果 愛文,400.0 ,375.0 ,350.0 ,375.0 ,12 
2016/9/29,台北一,芒果 愛文,457.0 ,199.7 ,104.1 ,232.1 ,378 
2016/9/30,台北一,芒果 愛文,339.4 ,190.9 ,96.2 ,201.7 ,288 
2017/4/1,台北一,芒果 愛文,336.9 ,168.3 ,91.5 ,186.7 ,203 
2017/4/2,台北一,芒果 愛文,303.9 ,127.3 ,60.8 ,149.3 ,278 
2017/4/3,台北一,芒果 愛文,353.9 ,214.2 ,95.8 ,218.5 ,130 
2017/4/6,台北一,芒果 愛文,251.7 ,142.1 ,75.7 ,150.7 ,434 
2017/4/7,台北一,芒果 愛文,388.1 ,174.4 ,106.4 ,203.6 ,233 
2017/4/8,台北一,芒果 愛文,384.4 ,211.6 ,119.3 ,227.7 ,275 
2017/4/9,台北一,芒果 愛文,331.2 ,90.9 ,57.1 ,132.2 ,466 
2017/4/11,台北一,芒果 愛文,396.0 ,162.1 ,59.6 ,188.4 ,478 
2017/4/12,台北一,芒果 愛文,400.4 ,254.5 ,104.7 ,253.7 ,137 
2017/4/13,台北一,芒果 愛文,332.1 ,210.7 ,105.2 ,213.9 ,294 
2017/4/14,台北一,芒果 愛文,382.3 ,230.8 ,87.3 ,232.4 ,418 
2017/4/15,台北一,芒果 愛文,342.7 ,218.5 ,114.9 ,222.6 ,438 
2017/4/16,台北一,芒果 愛文,278.6 ,151.8 ,102.4 ,167.3 ,"1,042 "
2017/4/18,台北一,芒果 愛文,254.1 ,151.4 ,100.6 ,161.8 ,"1,550 "
2017/4/19,台北一,芒果 愛文,290.5 ,161.5 ,99.8 ,174.9 ,995 
2017/4/20,台北一,芒果 愛文,264.2 ,148.2 ,105.8 ,162.9 ,"1,544 "
2017/4/21,台北一,芒果 愛文,274.6 ,154.7 ,105.0 ,168.7 ,"1,416 "
2017/4/22,台北一,芒果 愛文,264.5 ,140.3 ,86.9 ,154.5 ,"1,941 "
2017/4/23,台北一,芒果 愛文,232.3 ,130.4 ,85.2 ,141.8 ,"1,561 "
2017/4/25,台北一,芒果 愛文,296.6 ,161.9 ,95.0 ,175.5 ,"2,126 "
2017/4/26,台北一,芒果 愛文,315.8 ,183.4 ,84.5 ,190.1 ,"1,662 "
2017/4/27,台北一,芒果 愛文,291.2 ,185.6 ,103.3 ,190.3 ,"2,276 "
2017/4/28,台北一,芒果 愛文,262.3 ,157.3 ,101.0 ,167.0 ,"3,569 "
2017/4/29,台北一,芒果 愛文,235.3 ,143.0 ,87.8 ,150.4 ,"4,034 "
2017/4/30,台北一,芒果 愛文,192.7 ,114.9 ,77.2 ,122.9 ,"5,055 "
2017/5/2,台北一,芒果 愛文,194.9 ,111.4 ,74.3 ,120.7 ,"8,123 "
2017/5/3,台北一,芒果 愛文,192.3 ,104.1 ,70.7 ,115.0 ,"5,283 "
2017/5/4,台北一,芒果 愛文,183.4 ,100.5 ,65.9 ,110.2 ,"4,895 "
2017/5/5,台北一,芒果 愛文,200.8 ,103.4 ,63.9 ,115.0 ,"4,644 "
2017/5/6,台北一,芒果 愛文,203.3 ,101.1 ,70.1 ,115.3 ,"5,046 "
2017/5/7,台北一,芒果 愛文,200.5 ,110.0 ,73.7 ,120.8 ,"6,061 "
2017/5/9,台北一,芒果 愛文,220.8 ,115.4 ,73.5 ,128.1 ,"8,180 "
2017/5/10,台北一,芒果 愛文,242.9 ,125.1 ,74.3 ,138.5 ,"5,287 "
2017/5/11,台北一,芒果 愛文,235.8 ,128.8 ,75.7 ,139.6 ,"6,191 "
2017/5/12,台北一,芒果 愛文,235.8 ,125.1 ,76.7 ,137.5 ,"5,125 "
2017/5/13,台北一,芒果 愛文,234.7 ,124.1 ,77.7 ,137.0 ,"6,396 "
2017/5/14,台北一,芒果 愛文,194.0 ,112.8 ,69.5 ,120.4 ,"10,658 "
2017/5/16,台北一,芒果 愛文,195.0 ,106.7 ,70.9 ,117.2 ,"12,575 "
2017/5/17,台北一,芒果 愛文,176.4 ,100.9 ,67.0 ,109.2 ,"9,339 "
2017/5/18,台北一,芒果 愛文,176.1 ,100.1 ,68.8 ,109.1 ,"7,022 "
2017/5/19,台北一,芒果 愛文,195.9 ,94.2 ,56.6 ,107.0 ,"6,795 "
2017/5/20,台北一,芒果 愛文,197.2 ,105.0 ,62.8 ,115.0 ,"10,699 "
2017/5/21,台北一,芒果 愛文,185.4 ,103.0 ,64.6 ,111.8 ,"12,479 "
2017/5/23,台北一,芒果 愛文,172.4 ,91.1 ,55.0 ,100.1 ,"26,989 "
2017/5/24,台北一,芒果 愛文,145.3 ,76.0 ,44.8 ,83.7 ,"24,569 "
2017/5/25,台北一,芒果 愛文,156.5 ,79.8 ,48.5 ,88.9 ,"22,525 "
2017/5/26,台北一,芒果 愛文,163.5 ,78.5 ,46.1 ,89.0 ,"21,844 "
2017/5/27,台北一,芒果 愛文,172.9 ,81.5 ,47.2 ,92.9 ,"15,937 "
2017/5/28,台北一,芒果 愛文,169.4 ,84.2 ,51.2 ,94.6 ,"15,252 "
2017/5/29,台北一,芒果 愛文,182.9 ,88.2 ,49.4 ,99.4 ,"12,948 "
2017/5/30,台北一,芒果 愛文,167.6 ,94.8 ,53.0 ,101.0 ,"15,104 "
2017/6/2,台北一,芒果 愛文,152.9 ,66.0 ,39.1 ,78.0 ,"21,879 "
2017/6/3,台北一,芒果 愛文,157.2 ,70.6 ,37.2 ,81.3 ,"14,924 "
2017/6/4,台北一,芒果 愛文,143.2 ,64.7 ,36.0 ,74.6 ,"14,656 "
2017/6/6,台北一,芒果 愛文,149.5 ,70.2 ,37.8 ,79.6 ,"19,707 "
2017/6/7,台北一,芒果 愛文,154.7 ,79.2 ,46.5 ,87.7 ,"15,730 "
2017/6/8,台北一,芒果 愛文,158.5 ,83.0 ,45.8 ,90.7 ,"21,726 "
2017/6/9,台北一,芒果 愛文,148.9 ,77.6 ,45.2 ,85.4 ,"21,985 "
2017/6/10,台北一,芒果 愛文,142.2 ,74.5 ,41.2 ,81.4 ,"21,284 "
2017/6/11,台北一,芒果 愛文,126.8 ,68.0 ,43.4 ,74.9 ,"24,400 "
2017/6/13,台北一,芒果 愛文,115.8 ,60.3 ,30.6 ,65.4 ,"36,830 "
2017/6/14,台北一,芒果 愛文,111.4 ,59.6 ,33.9 ,64.8 ,"20,449 "
2017/6/15,台北一,芒果 愛文,103.2 ,55.6 ,31.3 ,60.2 ,"21,733 "
2017/6/16,台北一,芒果 愛文,100.7 ,49.2 ,23.1 ,54.3 ,"19,993 "
2017/6/17,台北一,芒果 愛文,106.3 ,53.2 ,21.9 ,57.6 ,"19,754 "
2017/6/18,台北一,芒果 愛文,107.9 ,55.1 ,26.5 ,60.0 ,"23,451 "
2017/6/20,台北一,芒果 愛文,103.9 ,53.6 ,28.2 ,58.5 ,"42,691 "
2017/6/21,台北一,芒果 愛文,99.4 ,55.5 ,33.5 ,59.9 ,"35,655 "
2017/6/22,台北一,芒果 愛文,90.7 ,52.6 ,30.3 ,55.8 ,"45,792 "
2017/6/23,台北一,芒果 愛文,94.4 ,52.3 ,29.1 ,56.1 ,"43,561 "
2017/6/24,台北一,芒果 愛文,91.4 ,50.4 ,27.2 ,53.9 ,"47,535 "
2017/6/25,台北一,芒果 愛文,78.5 ,41.4 ,23.3 ,45.2 ,"52,060 "
2017/6/27,台北一,芒果 愛文,68.2 ,37.3 ,20.9 ,40.2 ,"62,739 "
2017/6/28,台北一,芒果 愛文,67.0 ,36.9 ,24.1 ,40.4 ,"37,838 "
2017/6/29,台北一,芒果 愛文,70.6 ,40.1 ,26.5 ,43.5 ,"33,541 "
2017/6/30,台北一,芒果 愛文,80.1 ,42.6 ,26.8 ,46.9 ,"28,799 "
2017/7/1,台北一,芒果 愛文,81.9 ,46.8 ,26.3 ,49.7 ,"32,819 "
2017/7/2,台北一,芒果 愛文,80.0 ,44.1 ,26.1 ,47.7 ,"41,534 "
2017/7/4,台北一,芒果 愛文,70.6 ,39.0 ,25.4 ,42.6 ,"70,928 "
2017/7/5,台北一,芒果 愛文,64.2 ,38.2 ,25.9 ,41.0 ,"50,651 "
2017/7/6,台北一,芒果 愛文,66.1 ,39.0 ,25.5 ,41.7 ,"51,107 "
2017/7/7,台北一,芒果 愛文,73.0 ,41.2 ,26.7 ,44.6 ,"45,848 "
2017/7/8,台北一,芒果 愛文,76.6 ,42.5 ,25.7 ,46.0 ,"42,256 "
2017/7/9,台北一,芒果 愛文,73.3 ,43.6 ,25.3 ,45.8 ,"42,383 "
2017/7/11,台北一,芒果 愛文,64.3 ,36.2 ,23.4 ,39.2 ,"74,463 "
2017/7/12,台北一,芒果 愛文,63.3 ,38.7 ,23.4 ,40.6 ,"41,679 "
2017/7/13,台北一,芒果 愛文,59.9 ,34.0 ,19.8 ,36.4 ,"46,465 "
2017/7/14,台北一,芒果 愛文,62.3 ,36.2 ,22.4 ,38.6 ,"38,665 "
2017/7/15,台北一,芒果 愛文,63.4 ,37.8 ,23.2 ,40.0 ,"39,256 "
2017/7/16,台北一,芒果 愛文,58.6 ,36.1 ,23.6 ,38.1 ,"51,571 "
2017/7/18,台北一,芒果 愛文,54.3 ,33.1 ,22.3 ,35.2 ,"72,422 "
2017/7/19,台北一,芒果 愛文,58.4 ,34.5 ,23.0 ,37.0 ,"44,048 "
2017/7/20,台北一,芒果 愛文,63.4 ,38.8 ,26.2 ,41.2 ,"31,584 "
2017/7/21,台北一,芒果 愛文,66.3 ,41.1 ,28.5 ,43.6 ,"35,750 "
2017/7/22,台北一,芒果 愛文,70.5 ,45.9 ,30.5 ,47.7 ,"38,410 "
2017/7/23,台北一,芒果 愛文,68.1 ,45.6 ,32.2 ,47.4 ,"44,378 "
2017/7/25,台北一,芒果 愛文,64.2 ,40.4 ,29.4 ,43.0 ,"42,801 "
2017/7/26,台北一,芒果 愛文,63.9 ,40.2 ,27.9 ,42.5 ,"25,041 "
2017/7/27,台北一,芒果 愛文,64.2 ,42.8 ,29.0 ,44.3 ,"29,371 "
2017/7/28,台北一,芒果 愛文,67.8 ,47.2 ,32.2 ,48.4 ,"28,130 "
2017/7/29,台北一,芒果 愛文,72.3 ,48.6 ,27.3 ,49.1 ,"36,346 "
2017/7/30,台北一,芒果 愛文,62.2 ,45.2 ,31.5 ,45.9 ,"41,666 "
2017/8/1,台北一,芒果 愛文,64.0 ,42.5 ,30.9 ,44.5 ,"39,292 "
2017/8/2,台北一,芒果 愛文,61.3 ,38.4 ,27.3 ,40.7 ,"27,460 "
2017/8/3,台北一,芒果 愛文,60.4 ,35.8 ,24.6 ,38.5 ,"28,918 "
2017/8/4,台北一,芒果 愛文,63.5 ,38.5 ,26.9 ,41.2 ,"33,218 "
2017/8/5,台北一,芒果 愛文,68.5 ,39.7 ,26.4 ,42.8 ,"34,079 "
2017/8/6,台北一,芒果 愛文,66.2 ,40.0 ,26.9 ,42.6 ,"30,217 "
2017/8/8,台北一,芒果 愛文,66.0 ,38.4 ,23.3 ,40.9 ,"25,265 "
2017/8/9,台北一,芒果 愛文,71.0 ,44.0 ,26.4 ,45.9 ,"14,244 "
2017/8/10,台北一,芒果 愛文,69.9 ,38.0 ,24.4 ,41.7 ,"17,416 "
2017/8/11,台北一,芒果 愛文,73.9 ,37.0 ,22.9 ,41.5 ,"19,866 "
2017/8/12,台北一,芒果 愛文,89.6 ,41.9 ,25.6 ,48.2 ,"17,880 "
2017/8/13,台北一,芒果 愛文,81.3 ,42.4 ,28.3 ,47.3 ,"20,115 "
2017/8/15,台北一,芒果 愛文,84.0 ,43.2 ,28.6 ,48.5 ,"21,460 "
2017/8/16,台北一,芒果 愛文,67.7 ,37.6 ,26.9 ,41.5 ,"19,333 "
2017/8/17,台北一,芒果 愛文,69.0 ,36.6 ,24.1 ,40.6 ,"25,064 "
2017/8/18,台北一,芒果 愛文,71.8 ,36.7 ,24.0 ,41.2 ,"19,793 "
2017/8/19,台北一,芒果 愛文,76.6 ,38.7 ,25.4 ,43.6 ,"24,017 "
2017/8/20,台北一,芒果 愛文,83.8 ,43.4 ,24.8 ,47.8 ,"24,721 "
2017/8/22,台北一,芒果 愛文,90.9 ,42.6 ,25.2 ,48.8 ,"26,494 "
2017/8/23,台北一,芒果 愛文,85.6 ,41.2 ,25.5 ,46.9 ,"18,210 "
2017/8/24,台北一,芒果 愛文,80.3 ,41.7 ,24.2 ,46.0 ,"16,845 "
2017/8/25,台北一,芒果 愛文,80.8 ,40.8 ,24.9 ,45.7 ,"13,959 "
2017/8/26,台北一,芒果 愛文,81.8 ,41.0 ,25.2 ,46.0 ,"13,186 "
2017/8/27,台北一,芒果 愛文,96.5 ,43.1 ,23.8 ,49.9 ,"14,094 "
2017/8/29,台北一,芒果 愛文,108.5 ,49.4 ,23.5 ,56.0 ,"14,971 "
2017/8/30,台北一,芒果 愛文,107.2 ,53.4 ,25.9 ,58.6 ,"9,172 "
2017/8/31,台北一,芒果 愛文,100.2 ,51.5 ,25.6 ,56.1 ,"11,353 "
2017/9/1,台北一,芒果 愛文,113.9 ,55.3 ,26.0 ,61.2 ,"9,940 "
2017/9/2,台北一,芒果 愛文,111.9 ,53.1 ,22.8 ,58.8 ,"11,091 "
2017/9/3,台北一,芒果 愛文,140.8 ,63.0 ,28.4 ,71.7 ,"9,022 "
2017/9/4,台北一,芒果 愛文,162.6 ,67.4 ,27.6 ,78.5 ,"7,087 "
2017/9/5,台北一,芒果 愛文,159.9 ,78.5 ,27.7 ,84.6 ,"6,851 "
2017/9/8,台北一,芒果 愛文,133.7 ,64.8 ,31.6 ,71.9 ,"10,113 "
2017/9/9,台北一,芒果 愛文,152.0 ,66.8 ,34.0 ,77.3 ,"4,979 "
2017/9/10,台北一,芒果 愛文,136.5 ,68.9 ,33.6 ,75.4 ,"5,011 "
2017/9/12,台北一,芒果 愛文,163.5 ,67.7 ,25.8 ,78.5 ,"4,092 "
2017/9/13,台北一,芒果 愛文,164.9 ,67.3 ,27.4 ,78.8 ,"2,161 "
2017/9/14,台北一,芒果 愛文,272.0 ,96.5 ,36.2 ,119.5 ,948 
2017/9/15,台北一,芒果 愛文,149.4 ,53.4 ,23.0 ,66.5 ,"3,030 "
2017/9/16,台北一,芒果 愛文,156.2 ,65.2 ,37.1 ,77.8 ,"1,974 "
2017/9/17,台北一,芒果 愛文,205.1 ,72.1 ,28.6 ,90.0 ,"2,364 "
2017/9/19,台北一,芒果 愛文,196.1 ,82.8 ,37.6 ,96.4 ,"2,568 "
2017/9/20,台北一,芒果 愛文,206.2 ,80.7 ,31.1 ,95.9 ,"1,734 "
2017/9/21,台北一,芒果 愛文,161.6 ,72.7 ,35.2 ,83.0 ,"1,512 "
2017/9/22,台北一,芒果 愛文,135.6 ,69.6 ,28.6 ,74.6 ,"1,734 "
2017/9/23,台北一,芒果 愛文,181.6 ,67.9 ,30.9 ,83.2 ,"1,812 "
2017/9/24,台北一,芒果 愛文,106.4 ,58.2 ,25.4 ,61.3 ,"1,908 "
2017/9/26,台北一,芒果 愛文,154.9 ,67.8 ,26.5 ,77.0 ,"1,812 "
2017/9/27,台北一,芒果 愛文,150.1 ,65.2 ,41.6 ,77.5 ,828 
2017/9/28,台北一,芒果 愛文,146.5 ,62.5 ,30.5 ,72.9 ,"1,098 "
2017/9/29,台北一,芒果 愛文,145.2 ,71.4 ,30.8 ,78.0 ,552 
2017/9/30,台北一,芒果 愛文,315.8 ,79.3 ,32.0 ,117.1 ,294 
2018/4/1,台北一,芒果 愛文,260.0 ,90.0 ,76.7 ,121.3 ,180 
2018/4/3,台北一,芒果 愛文,241.9 ,120.8 ,44.0 ,129.7 ,243 
2018/4/4,台北一,芒果 愛文,182.7 ,98.3 ,73.3 ,110.2 ,471 
2018/4/7,台北一,芒果 愛文,192.4 ,111.4 ,71.0 ,119.5 ,"1,164 "
2018/4/8,台北一,芒果 愛文,196.9 ,111.1 ,79.8 ,122.0 ,684 
2018/4/10,台北一,芒果 愛文,209.6 ,127.1 ,98.6 ,137.9 ,668 
2018/4/11,台北一,芒果 愛文,266.1 ,196.8 ,123.4 ,196.0 ,459 
2018/4/12,台北一,芒果 愛文,215.4 ,163.2 ,108.5 ,162.7 ,"1,001 "
2018/4/13,台北一,芒果 愛文,221.6 ,138.1 ,83.8 ,144.0 ,821 
2018/4/14,台北一,芒果 愛文,177.3 ,124.3 ,72.6 ,124.5 ,"2,063 "
2018/4/15,台北一,芒果 愛文,168.9 ,110.6 ,65.6 ,113.3 ,"3,029 "
2018/4/17,台北一,芒果 愛文,170.0 ,105.9 ,61.8 ,109.9 ,"3,711 "
2018/4/18,台北一,芒果 愛文,193.7 ,111.5 ,64.3 ,118.5 ,"1,708 "
2018/4/19,台北一,芒果 愛文,183.1 ,111.3 ,64.2 ,116.3 ,"2,041 "
2018/4/20,台北一,芒果 愛文,181.7 ,116.3 ,73.5 ,120.8 ,"2,395 "
2018/4/21,台北一,芒果 愛文,185.0 ,114.1 ,67.9 ,119.0 ,"2,572 "
2018/4/22,台北一,芒果 愛文,171.0 ,103.1 ,61.6 ,108.4 ,"5,540 "
2018/4/24,台北一,芒果 愛文,131.5 ,82.5 ,55.3 ,86.8 ,"12,250 "
2018/4/25,台北一,芒果 愛文,118.0 ,70.8 ,44.2 ,74.9 ,"11,579 "
2018/4/26,台北一,芒果 愛文,124.2 ,71.4 ,44.3 ,76.5 ,"8,666 "
2018/4/27,台北一,芒果 愛文,157.6 ,79.6 ,43.8 ,88.1 ,"5,647 "
2018/4/28,台北一,芒果 愛文,161.8 ,89.1 ,46.0 ,95.0 ,"10,531 "
2018/4/29,台北一,芒果 愛文,152.7 ,98.4 ,52.5 ,100.1 ,"13,513 "
2018/5/1,台北一,芒果 愛文,127.4 ,76.6 ,45.4 ,80.5 ,"27,286 "
2018/5/2,台北一,芒果 愛文,116.7 ,65.3 ,43.7 ,71.3 ,"18,123 "
2018/5/3,台北一,芒果 愛文,102.0 ,59.8 ,38.2 ,63.9 ,"21,946 "
2018/5/4,台北一,芒果 愛文,113.0 ,58.0 ,34.6 ,64.3 ,"15,940 "
2018/5/5,台北一,芒果 愛文,126.7 ,57.7 ,31.5 ,66.3 ,"16,045 "
2018/5/6,台北一,芒果 愛文,123.1 ,57.7 ,33.4 ,65.9 ,"16,031 "
2018/5/8,台北一,芒果 愛文,123.3 ,59.5 ,33.8 ,67.2 ,"20,418 "
2018/5/9,台北一,芒果 愛文,146.8 ,66.8 ,36.5 ,76.7 ,"10,696 "
2018/5/10,台北一,芒果 愛文,151.4 ,67.0 ,40.2 ,78.5 ,"13,981 "
2018/5/11,台北一,芒果 愛文,166.2 ,77.0 ,41.4 ,87.7 ,"14,526 "
2018/5/12,台北一,芒果 愛文,154.2 ,84.9 ,42.8 ,90.3 ,"20,556 "
2018/5/13,台北一,芒果 愛文,139.8 ,80.1 ,41.0 ,84.2 ,"25,513 "
2018/5/15,台北一,芒果 愛文,122.2 ,64.7 ,37.7 ,70.8 ,"40,163 "
2018/5/16,台北一,芒果 愛文,108.6 ,58.9 ,36.7 ,64.4 ,"29,590 "
2018/5/17,台北一,芒果 愛文,95.9 ,51.1 ,32.9 ,56.4 ,"32,107 "
2018/5/18,台北一,芒果 愛文,92.1 ,48.8 ,34.8 ,54.7 ,"32,877 "
2018/5/19,台北一,芒果 愛文,97.8 ,51.9 ,31.6 ,57.0 ,"28,668 "
2018/5/20,台北一,芒果 愛文,90.3 ,53.6 ,35.9 ,57.4 ,"30,053 "
2018/5/22,台北一,芒果 愛文,87.2 ,52.1 ,33.1 ,55.3 ,"35,290 "
2018/5/23,台北一,芒果 愛文,96.3 ,56.7 ,35.0 ,60.3 ,"19,494 "
2018/5/24,台北一,芒果 愛文,100.5 ,56.9 ,35.4 ,61.3 ,"20,857 "
2018/5/25,台北一,芒果 愛文,102.6 ,59.2 ,38.5 ,63.7 ,"23,829 "
2018/5/26,台北一,芒果 愛文,99.6 ,64.8 ,33.8 ,65.6 ,"36,573 "
2018/5/27,台北一,芒果 愛文,99.1 ,64.6 ,36.9 ,66.0 ,"44,054 "
2018/5/29,台北一,芒果 愛文,96.6 ,62.3 ,35.7 ,63.8 ,"48,832 "
2018/5/30,台北一,芒果 愛文,101.6 ,67.5 ,38.3 ,68.5 ,"26,164 "
2018/5/31,台北一,芒果 愛文,97.9 ,63.3 ,35.3 ,64.6 ,"30,909 "
2018/6/1,台北一,芒果 愛文,96.9 ,62.3 ,34.8 ,63.7 ,"32,961 "
2018/6/2,台北一,芒果 愛文,98.8 ,62.1 ,33.9 ,63.8 ,"37,654 "
2018/6/3,台北一,芒果 愛文,91.2 ,60.5 ,34.4 ,61.4 ,"45,903 "
2018/6/5,台北一,芒果 愛文,87.7 ,57.3 ,31.8 ,58.3 ,"62,109 "
2018/6/6,台北一,芒果 愛文,85.8 ,53.3 ,33.6 ,55.9 ,"41,027 "
2018/6/7,台北一,芒果 愛文,85.8 ,51.5 ,33.8 ,54.8 ,"36,524 "
2018/6/8,台北一,芒果 愛文,91.6 ,56.1 ,36.6 ,59.3 ,"35,590 "
2018/6/9,台北一,芒果 愛文,92.1 ,58.1 ,32.8 ,59.8 ,"34,476 "
2018/6/10,台北一,芒果 愛文,93.0 ,56.6 ,33.5 ,59.3 ,"50,011 "
2018/6/12,台北一,芒果 愛文,96.7 ,55.5 ,33.3 ,59.3 ,"57,330 "
2018/6/13,台北一,芒果 愛文,99.7 ,62.4 ,34.1 ,64.2 ,"39,471 "
2018/6/14,台北一,芒果 愛文,101.5 ,61.8 ,34.7 ,64.3 ,"36,645 "
2018/6/15,台北一,芒果 愛文,102.8 ,62.3 ,34.0 ,64.8 ,"36,650 "
2018/6/16,台北一,芒果 愛文,103.2 ,66.9 ,36.7 ,68.1 ,"32,043 "
2018/6/17,台北一,芒果 愛文,101.1 ,62.7 ,32.8 ,64.4 ,"36,391 "
2018/6/18,台北一,芒果 愛文,88.6 ,56.8 ,32.3 ,58.2 ,"43,899 "
2018/6/21,台北一,芒果 愛文,76.4 ,48.6 ,28.2 ,50.1 ,"60,432 "
2018/6/22,台北一,芒果 愛文,80.4 ,47.0 ,30.5 ,50.4 ,"32,824 "
2018/6/23,台北一,芒果 愛文,81.7 ,48.4 ,31.9 ,51.7 ,"36,206 "
2018/6/24,台北一,芒果 愛文,71.3 ,44.6 ,31.6 ,47.3 ,"52,679 "
2018/6/26,台北一,芒果 愛文,63.5 ,39.2 ,26.6 ,41.6 ,"76,587 "
2018/6/27,台北一,芒果 愛文,71.2 ,42.4 ,28.4 ,45.4 ,"43,051 "
2018/6/28,台北一,芒果 愛文,66.5 ,41.6 ,27.8 ,43.8 ,"38,933 "
2018/6/29,台北一,芒果 愛文,66.2 ,38.5 ,26.3 ,41.6 ,"31,037 "
2018/6/30,台北一,芒果 愛文,71.0 ,40.4 ,25.4 ,43.5 ,"33,303 "
2018/7/1,台北一,芒果 愛文,63.3 ,40.8 ,27.3 ,42.6 ,"36,955 "
2018/7/3,台北一,芒果 愛文,67.1 ,41.2 ,27.6 ,43.7 ,"33,398 "
2018/7/4,台北一,芒果 愛文,77.0 ,46.0 ,30.1 ,49.0 ,"18,264 "
2018/7/5,台北一,芒果 愛文,71.7 ,45.2 ,29.9 ,47.5 ,"19,810 "
2018/7/6,台北一,芒果 愛文,73.8 ,45.6 ,31.6 ,48.5 ,"22,742 "
2018/7/7,台北一,芒果 愛文,70.0 ,45.0 ,29.6 ,46.9 ,"31,743 "
2018/7/8,台北一,芒果 愛文,63.7 ,40.8 ,27.8 ,42.8 ,"47,491 "
2018/7/10,台北一,芒果 愛文,58.8 ,38.0 ,26.8 ,39.9 ,"56,120 "
2018/7/11,台北一,芒果 愛文,52.7 ,34.2 ,22.9 ,35.7 ,"37,428 "
2018/7/12,台北一,芒果 愛文,62.2 ,40.7 ,26.6 ,42.2 ,"31,454 "
2018/7/13,台北一,芒果 愛文,69.4 ,44.6 ,29.5 ,46.5 ,"24,889 "
2018/7/14,台北一,芒果 愛文,73.7 ,45.2 ,29.6 ,47.8 ,"25,517 "
2018/7/15,台北一,芒果 愛文,74.3 ,48.5 ,30.5 ,50.1 ,"20,044 "
2018/7/17,台北一,芒果 愛文,76.5 ,48.7 ,31.1 ,50.8 ,"24,595 "
2018/7/18,台北一,芒果 愛文,76.9 ,51.6 ,32.1 ,52.8 ,"15,601 "
2018/7/19,台北一,芒果 愛文,78.5 ,53.6 ,33.0 ,54.4 ,"16,513 "
2018/7/20,台北一,芒果 愛文,75.4 ,53.9 ,35.7 ,54.5 ,"21,989 "
2018/7/21,台北一,芒果 愛文,79.7 ,57.6 ,38.1 ,58.1 ,"18,927 "
2018/7/22,台北一,芒果 愛文,74.2 ,53.9 ,35.6 ,54.3 ,"22,077 "
2018/7/24,台北一,芒果 愛文,78.6 ,52.0 ,36.8 ,54.3 ,"28,690 "
2018/7/25,台北一,芒果 愛文,78.0 ,51.3 ,34.8 ,53.3 ,"21,898 "
2018/7/26,台北一,芒果 愛文,90.1 ,63.9 ,40.9 ,64.5 ,"16,887 "
2018/7/27,台北一,芒果 愛文,91.4 ,61.9 ,38.8 ,63.2 ,"19,196 "
2018/7/28,台北一,芒果 愛文,83.6 ,52.0 ,33.1 ,54.5 ,"27,910 "
2018/7/29,台北一,芒果 愛文,78.9 ,52.0 ,34.5 ,53.9 ,"21,439 "
2018/7/31,台北一,芒果 愛文,81.4 ,51.0 ,33.0 ,53.5 ,"27,704 "
2018/8/1,台北一,芒果 愛文,81.3 ,44.8 ,26.7 ,48.5 ,"14,473 "
2018/8/2,台北一,芒果 愛文,79.6 ,46.0 ,30.2 ,49.6 ,"15,773 "
2018/8/3,台北一,芒果 愛文,84.2 ,45.4 ,28.5 ,49.7 ,"15,257 "
2018/8/4,台北一,芒果 愛文,84.3 ,48.1 ,30.8 ,51.9 ,"16,856 "
2018/8/5,台北一,芒果 愛文,87.7 ,51.0 ,31.5 ,54.4 ,"16,009 "
2018/8/7,台北一,芒果 愛文,98.1 ,55.3 ,33.2 ,59.5 ,"17,352 "
2018/8/8,台北一,芒果 愛文,90.4 ,49.7 ,31.6 ,54.2 ,"15,362 "
2018/8/9,台北一,芒果 愛文,97.9 ,48.7 ,28.1 ,54.4 ,"19,459 "
2018/8/10,台北一,芒果 愛文,95.6 ,45.9 ,28.1 ,52.3 ,"22,083 "
2018/8/11,台北一,芒果 愛文,102.3 ,47.2 ,28.7 ,54.5 ,"20,306 "
2018/8/12,台北一,芒果 愛文,97.3 ,47.9 ,28.7 ,54.0 ,"16,185 "
2018/8/14,台北一,芒果 愛文,99.6 ,48.0 ,28.8 ,54.5 ,"20,909 "
2018/8/15,台北一,芒果 愛文,77.0 ,38.8 ,26.1 ,43.9 ,"12,400 "
2018/8/16,台北一,芒果 愛文,90.6 ,46.8 ,28.1 ,51.8 ,"12,695 "
2018/8/17,台北一,芒果 愛文,83.1 ,42.5 ,28.6 ,47.8 ,"13,714 "
2018/8/18,台北一,芒果 愛文,90.3 ,43.1 ,25.6 ,49.1 ,"14,161 "
2018/8/19,台北一,芒果 愛文,96.3 ,44.7 ,25.9 ,51.3 ,"13,249 "
